t1;t2;t3;t4;t5;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;22;23;;;;;;;;;;;;;;
24;17;27;21;22;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;16;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
24;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
24;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;16;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;21;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
26;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;16;28;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;21;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;28;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;16;29;22;23;;;;;;;;;;;;;;
25;17;29;21;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;21;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;16;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;21;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;21;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
25;17;29;22;23;;;;;;;;;;;;;;
26;16;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;16;29;22;23;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;21;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
26;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;16;28;22;23;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;16;29;22;24;;;;;;;;;;;;;;
27;16;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;16;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;16;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;16;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;29;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;16;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;29;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;23;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;16;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;16;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;16;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;16;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;21;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;21;23;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
28;17;27;22;24;;;;;;;;;;;;;;
27;17;27;22;23;;;;;;;;;;;;;;
27;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
28;17;28;22;24;;;;;;;;;;;;;;
